age,bmi,children,sex,smoker,region,output
0.0,0.0,2.3124271158743896,0.0,0.0,0.0,2103.9317499999997
0.992355214298554,0.0,0.0,0.0,0.0,0.0,5833.93175
-0.03730088570144596,0.0,0.0,0.0,0.0,0.0,1199.9317499999997
-0.685993385701446,0.0,0.0,0.0,0.0,0.0,458.93174999999974
0.0,0.0,0.6295870158743894,0.0,0.0,0.0,1162.9317499999997
-0.648061485701446,0.0,0.0,0.0,0.0,0.0,108.93174999999974
0.0,3.995820409821139,0.0,0.0,0.0,0.0,4388.93175
0.0,-0.5689276901788615,0.0,0.0,0.0,0.0,726.9317499999997
0.0,0.0,0.39961471587438957,0.0,0.0,0.0,1555.9317499999997
-0.22664068570144597,0.0,0.0,0.0,0.0,0.0,670.9317499999997
-0.8922926857014459,0.0,0.0,0.0,0.0,0.0,297.93174999999974
-0.7616539857014459,0.0,0.0,0.0,0.0,0.0,393.93174999999974
0.0,0.2867469098211386,0.0,0.0,0.0,0.0,1084.9317499999997
0.0,0.0,-0.9102845841256105,0.0,0.0,0.0,1749.9317499999997
0.0,0.0,1.2149742158743893,0.0,0.0,0.0,1162.9317499999997
0.0,0.0,0.8939070158743895,0.0,0.0,2.0,1077.9317499999997
-0.025636485701445944,0.0,-1.4345978841256106,0.0,0.0,0.0,1100.9317499999997
0.0,2.0230499098211387,0.0,0.0,0.0,0.0,3873.9317499999997
-0.18828858570144597,0.0,0.0,0.0,0.0,0.0,767.9317499999997
0.0,0.5503343098211386,0.0,0.0,0.0,0.0,1193.9317499999997
-1.7338668857014459,0.0,0.0,0.0,0.0,0.0,-1138.0682500000003
0.0,0.0,1.8745026158743894,0.0,0.0,0.0,2223.9317499999997
0.0,0.0,2.3309143158743897,0.0,0.0,0.0,2103.9317499999997
-0.518113985701446,0.0,0.0,0.0,0.0,0.0,-179.06825000000026
0.0,0.0,2.1573737158743898,0.0,0.0,0.0,2103.9317499999997
0.0,0.0,2.4702473158743894,0.0,0.0,0.0,2103.9317499999997
1.0361743142985542,-0.7748098901788613,0.0,0.0,0.0,0.0,4638.93175
0.0,-1.4195049901788614,0.0,0.0,0.0,0.0,733.9317499999997
0.7591570142985541,0.0,0.0,0.0,0.0,0.0,4608.93175
-1.307123985701446,0.0,0.0,0.0,0.0,0.0,1293.9317499999997
0.5501652263636829,0.0,0.0,0.0,0.0,1.0,2658.8242
1.8982322263636828,0.0,0.0,0.0,0.0,-1.0,8900.8242
0.0,0.0,0.20994536741867842,0.0,0.0,0.0,1293.8242
-1.189683373636317,0.0,3.8641358674186783,0.0,0.0,0.0,4574.8242
0.029037926363682964,0.0,0.0,0.0,0.0,0.0,1293.8242
0.0,0.0,2.8697752674186785,1.0,0.0,0.0,2300.8242
0.0,-0.702160896420608,0.0,0.0,0.0,0.0,451.8242
0.0,-0.7693781964206079,0.0,0.0,0.0,0.0,669.8242
0.15190272636368296,0.0,0.0,0.0,0.0,0.0,1593.8242
0.230059626363683,0.0,1.1720142674186784,0.0,0.0,0.0,2189.8242
0.0,0.0,0.8635765674186784,0.0,0.0,0.0,1693.8242
0.0,0.0,3.1599664674186783,0.0,0.0,0.0,4331.8242
0.0,0.6144194035793921,0.0,0.0,0.0,0.0,947.8242
0.0,0.0,2.8396104674186784,0.0,0.0,0.0,3443.8242
0.560878926363683,0.0,0.0,0.0,0.0,0.0,3005.8242
0.47915562636368303,0.0,0.0,0.0,0.0,1.0,2608.8242
0.604580526363683,0.0,0.0,0.0,0.0,0.0,3047.8242
0.10171422636368299,0.0,0.0,0.0,0.0,0.0,2029.8242
